,,,,,globalP,globalP,globalP,globalP,globalP,globalP,packetP,packetP,packetP,packetP,packetP,packetP,sessionP,sessionP,sessionP,sessionP,sessionP,sessionP,transactionP,transactionP,transactionP,transactionP,transactionP,transactionP
2024-06-26 11:21:29,162,0,0,9838,11,39,39,0,16.0,39,37,5,4503,4497,16.0,6,1,0,163,163,16.0,0,2,4,1389,1385,16.0,4
2024-06-26 11:21:30,163,0,0,9837,11,39,39,0,16.0,39,37,5,4540,4534,16.0,6,1,0,164,164,16.0,0,2,4,1397,1393,16.0,4
2024-06-26 11:21:31,164,0,0,9836,11,39,39,0,16.0,39,38,5,4578,4572,16.0,6,1,0,165,165,16.0,0,2,4,1405,1401,16.0,4
2024-06-26 11:21:32,165,0,0,9835,11,39,39,0,16.0,39,38,5,4616,4610,16.0,6,1,0,166,166,16.0,0,2,4,1413,1409,16.0,4
2024-06-26 11:21:33,166,0,0,9834,11,39,39,0,16.0,39,38,5,4654,4648,16.0,6,1,0,167,167,16.0,0,2,4,1421,1417,16.0,4
2024-06-26 11:21:34,167,0,0,9833,11,39,39,0,16.0,39,38,5,4692,4686,16.0,6,1,0,168,168,16.0,0,2,4,1429,1425,16.0,4
2024-06-26 11:21:35,168,0,0,9832,11,39,39,0,16.0,39,38,5,4730,4724,16.0,6,1,0,169,169,16.0,0,2,4,1437,1433,16.0,4
2024-06-26 11:21:36,169,0,0,9831,11,39,39,0,16.0,39,38,5,4768,4762,16.0,6,1,0,170,170,16.0,0,2,4,1445,1441,16.0,4
2024-06-26 11:21:37,170,0,0,9830,11,39,39,0,16.0,39,39,5,4807,4801,16.0,6,1,0,171,171,16.0,0,2,4,1453,1449,16.0,4
2024-06-26 11:21:38,171,0,0,9829,12,40,40,0,16.0,40,39,5,4846,4840,16.0,6,1,0,172,172,16.0,0,2,4,1461,1457,16.0,4
2024-06-26 11:21:39,172,0,0,9828,12,40,40,0,16.0,40,39,5,4885,4879,16.0,6,1,0,173,173,16.0,0,2,4,1469,1465,16.0,4
2024-06-26 11:21:40,173,0,0,9827,12,40,40,0,16.0,40,39,5,4924,4918,16.0,6,1,0,174,174,16.0,0,2,4,1477,1473,16.0,4
2024-06-26 11:21:41,174,0,0,9826,12,40,40,0,16.0,40,39,5,4963,4957,16.0,6,1,0,175,175,16.0,0,2,4,1485,1481,16.0,4
2024-06-26 11:21:42,175,0,0,9825,12,40,40,0,16.0,40,40,5,5003,4997,16.0,6,1,0,176,176,16.0,0,2,4,1493,1489,16.0,4
2024-06-26 11:21:43,176,0,0,9824,12,40,40,0,16.0,40,40,5,5043,5037,16.0,6,1,0,177,177,16.0,0,2,4,1501,1497,16.0,4
2024-06-26 11:21:44,177,0,0,9823,12,40,40,0,16.0,40,40,5,5083,5077,16.0,6,1,0,178,178,16.0,0,2,4,1509,1505,16.0,4
2024-06-26 11:21:45,178,0,0,9822,12,40,40,0,16.0,40,40,5,5123,5117,16.0,6,1,0,179,179,16.0,0,2,4,1517,1513,16.0,4
2024-06-26 11:21:46,179,0,0,9821,12,40,40,0,16.0,40,40,5,5163,5157,16.0,6,1,0,180,180,16.0,0,2,4,1525,1521,16.0,4
2024-06-26 11:21:47,180,0,0,9820,12,40,40,0,16.0,40,40,5,5203,5197,16.0,6,1,0,181,181,16.0,0,2,4,1533,1529,16.0,4
2024-06-26 11:21:48,181,0,0,9819,12,40,40,0,16.0,40,41,5,5244,5238,16.0,6,1,0,182,182,16.0,0,2,4,1541,1537,16.0,4
2024-06-26 11:21:49,182,0,0,9818,12,40,40,0,16.0,40,41,5,5285,5279,16.0,6,1,0,183,183,16.0,0,2,4,1549,1545,16.0,4
2024-06-26 11:21:50,183,0,0,9817,12,40,40,0,16.0,40,41,5,5326,5320,16.0,6,1,0,184,184,16.0,0,2,4,1557,1553,16.0,4
2024-06-26 11:21:51,184,0,0,9816,12,40,40,0,16.0,40,41,5,5367,5361,16.0,6,1,0,185,185,16.0,0,2,4,1565,1561,16.0,4
2024-06-26 11:21:52,185,0,0,9815,12,40,40,0,16.0,40,41,5,5408,5402,16.0,6,1,0,186,186,16.0,0,2,4,1573,1569,16.0,4
2024-06-26 11:21:53,186,0,0,9814,12,40,40,0,16.0,40,41,5,5449,5443,16.0,6,1,0,187,187,16.0,0,2,4,1581,1577,16.0,4
2024-06-26 11:21:54,187,0,0,9813,13,41,41,0,16.0,41,42,5,5491,5485,16.0,6,1,0,188,188,16.0,0,2,4,1589,1585,16.0,4
2024-06-26 11:21:55,188,0,0,9812,13,41,41,0,16.0,41,42,5,5533,5527,16.0,6,1,0,189,189,16.0,0,2,4,1597,1593,16.0,4
2024-06-26 11:21:56,189,0,0,9811,13,41,41,0,16.0,41,42,5,5575,5569,16.0,6,1,0,190,190,16.0,0,2,4,1605,1601,16.0,4
2024-06-26 11:21:57,190,0,0,9810,13,41,41,0,16.0,41,42,5,5617,5611,16.0,6,1,0,191,191,16.0,0,2,4,1613,1609,16.0,4
2024-06-26 11:21:58,191,0,0,9809,13,41,41,0,16.0,41,42,5,5659,5653,16.0,6,1,0,192,192,16.0,0,2,4,1621,1617,16.0,4
2024-06-26 11:21:59,192,0,0,9808,13,41,41,0,16.0,41,43,5,5702,5696,16.0,6,1,0,193,193,16.0,0,2,4,1629,1625,16.0,4
2024-06-26 11:22:00,193,0,0,9807,13,41,41,0,16.0,41,43,5,5745,5739,16.0,6,1,0,194,194,16.0,0,2,4,1637,1633,16.0,4
2024-06-26 11:22:01,194,0,0,9806,13,41,41,0,16.0,41,43,5,5788,5782,16.0,6,1,0,195,195,16.0,0,2,4,1645,1641,16.0,4
2024-06-26 11:22:02,195,0,0,9805,13,41,41,0,16.0,41,43,5,5831,5825,16.0,6,1,0,196,196,16.0,0,2,4,1653,1649,16.0,4
2024-06-26 11:22:03,196,0,0,9804,13,41,41,0,16.0,41,43,5,5874,5868,16.0,6,1,0,197,197,16.0,0,2,4,1661,1657,16.0,4
2024-06-26 11:22:04,197,0,0,9803,13,41,41,0,16.0,41,43,5,5917,5911,16.0,6,1,0,198,198,16.0,0,2,4,1669,1665,16.0,4
2024-06-26 11:22:05,198,0,0,9802,13,41,41,0,16.0,41,44,5,5961,5955,16.0,6,1,0,199,199,16.0,0,2,4,1677,1673,16.0,4
2024-06-26 11:22:06,199,0,0,9801,13,41,41,0,16.0,41,44,5,6005,5999,16.0,6,1,0,200,200,16.0,0,2,4,1685,1681,16.0,4
2024-06-26 11:22:07,200,0,0,9800,13,41,41,0,16.0,41,44,5,6049,6043,16.0,6,1,0,201,201,16.0,0,2,4,1693,1689,16.0,4
2024-06-26 11:22:08,199,1,0,9800,13,41,41,0,16.0,41,44,5,6093,6087,16.0,6,1,0,201,201,16.0,0,2,4,1694,1690,16.0,4
2024-06-26 11:22:09,200,0,0,9800,13,41,41,0,16.0,41,44,5,6137,6131,16.0,6,1,0,201,201,16.0,0,2,4,1695,1691,16.0,4
2024-06-26 11:22:10,200,0,0,9800,13,41,41,0,16.0,41,44,5,6181,6175,16.0,6,1,0,201,201,16.0,0,2,4,1696,1692,16.0,4
2024-06-26 11:22:11,200,0,0,9800,13,41,41,0,16.0,41,44,5,6225,6219,16.0,6,1,0,201,201,16.0,0,2,4,1697,1693,16.0,4
2024-06-26 11:22:12,200,0,0,9800,13,41,41,0,16.0,41,44,5,6269,6263,16.0,6,1,0,201,201,16.0,0,2,4,1698,1694,16.0,4
2024-06-26 11:22:13,200,0,0,9800,13,41,41,0,16.0,41,44,5,6313,6307,16.0,6,1,0,201,201,16.0,0,2,4,1699,1695,16.0,4
2024-06-26 11:22:14,200,0,0,9800,13,41,41,0,16.0,41,44,5,6357,6351,16.0,6,1,0,201,201,16.0,0,2,4,1700,1696,16.0,4
